Country,Year,Exchange_Rate,Population,Currency,GNI_pc,Agriculture_Hunting_Forestry_Fishing,Inventory_Changes,Construction,Exports,Consumption,Gov_Consumption,GCF,GFCF,HH_Consumption,Imports,Manufacturing,Other_Activities,Total_Value_Added,Transport_Storage_Communication,Wholesale_RetailTrade_Restaurants_Hotels,GNI,GDP,Continent,Mining_Utilities,GDP_pc,GDP_growth,SNE,IAC,TCC,Exp/GDP,IDH,Unemployment
Togo,2021,554.530675,8644829,CFA Franc BCEAO,946,1551643814.0,146766815.0,221505564.0,2356278736.0,6957830808.0,1029319938.0,1935956303.0,1789189489.0,5928510871.0,3131487428.0,1022864633.0,2439966491.0,7346452404.0,1026978396.0,678268985.0,8181907157.0,8160194303.0,Africa,405224521.0,943.939354150325,11.239159916784725,-775208692.0,67.25043498023678,75.24471326090854,28.875277334189725,0.545,4.398
Tonga,1970,0.892857,86484,Pa'anga,201,6975856.0,403050.0,496562.0,6022232.0,17937101.0,2639669.0,4051306.0,3648256.0,15297432.0,10913441.0,845794.0,3614075.0,14643921.0,652971.0,1857387.0,17409226.0,17097198.0,Oceania,201274.0,197.69203552102124,,-4891209.0,99.05525455106738,55.18178913506748,35.223502704946156,,
Tonga,1971,0.880607842,87904,Pa'anga,224,7865626.0,429766.0,560437.0,6766181.0,20322660.0,3006192.0,4531696.0,4101930.0,17316469.0,12253976.0,969731.0,4114333.0,16603762.0,756236.0,2111482.0,19713582.0,19366563.0,Oceania,225917.0,220.314923097925,13.273315311666867,-5487795.0,98.21131916902344,55.216209008406736,34.93743830539265,,
Tonga,1972,0.819200569,89275,Pa'anga,265,9546384.0,644993.0,692352.0,8509219.0,24236426.0,3457947.0,5676015.0,5031022.0,20778479.0,15163622.0,1131342.0,4807738.0,19878641.0,868708.0,2558297.0,23643085.0,23258038.0,Oceania,273821.0,260.52128815457854,20.093782257595215,-6654403.0,101.78348233845004,56.11600579333882,36.58614282081747,,
Tonga,1973,0.704113908,90611,Pa'anga,386,14013707.0,715383.0,977634.0,11744820.0,36319018.0,5478165.0,8008203.0,7292820.0,30840854.0,21677085.0,1709212.0,7394713.0,29493272.0,1313055.0,3676388.0,34980019.0,34394956.0,Oceania,408565.0,379.58918895056894,47.88416804547313,-9932265.0,97.17094855420079,54.18080890488734,34.14692549686646,,
Tonga,1974,0.695845221,92007,Pa'anga,510,18433030.0,830305.0,1317233.0,15683276.0,48325553.0,7258640.0,10359641.0,9529336.0,41066913.0,28348454.0,2387548.0,9923235.0,39569713.0,1915299.0,5071315.0,46922258.0,46020017.0,Oceania,522053.0,500.1795189496451,33.79873781492844,-12665178.0,95.67951702408106,55.32321445113021,34.07924860175519,,
Tonga,1975,0.76390188,93477,Pa'anga,464,18002868.0,1886014.0,1371647.0,17659957.0,43378339.0,5486588.0,11659000.0,9772986.0,37891751.0,30176235.0,1886014.0,8058426.0,36005737.0,1371647.0,4800764.0,43378339.0,42521060.0,Oceania,514368.0,454.88259143960545,-7.603119746783227,-12516278.0,112.4999988241121,58.522731546861294,41.53225954385897,,
Tonga,1976,0.818316895,94921,Pa'anga,422,15685361.0,,960328.0,10563611.0,43214772.0,7522571.0,7842681.0,7842681.0,35692201.0,22247605.0,2080711.0,9443228.0,34091653.0,1600547.0,3841313.0,40013678.0,39373459.0,Oceania,480164.0,414.80240410446584,-7.4024518673805435,-11683994.0,83.33333375663032,47.48201435615205,26.82926841657473,,
Tonga,1977,0.901861161,95847,Pa'anga,471,16991673.0,437103.0,1307052.0,15152908.0,46187228.0,6847949.0,9033464.0,8596361.0,39339279.0,25643382.0,2614104.0,9730274.0,38775871.0,2323648.0,5373436.0,45165901.0,44730218.0,Oceania,435684.0,466.68354773754004,13.604999753768144,-10490474.0,91.2052116535627,59.09091086347347,33.87622211007333,,
Tonga,1978,0.873694282,96227,Pa'anga,576,19488295.0,2683593.0,2248649.0,15654296.0,59337236.0,7901692.0,16101561.0,13417968.0,51435544.0,36675780.0,3447929.0,11243247.0,46472087.0,2698380.0,6596038.0,55466684.0,54417315.0,Oceania,749550.0,565.5098361166824,21.6567176131357,-21021484.0,96.16438444270909,42.682925898235844,28.767123111458183,,
Tonga,1979,0.89467679,96506,Pa'anga,625,21174088.0,1756730.0,2920564.0,15224994.0,65877380.0,8783650.0,18152878.0,16396148.0,57093730.0,40843976.0,3942761.0,11974312.0,50817811.0,2920564.0,7009354.0,60314401.0,58411277.0,Oceania,876169.0,605.2605744720536,7.3395058172201155,-25618982.0,95.9899746756093,37.275984101058135,26.065162040542273,,
Tonga,1980,0.878279549,96708,Pa'anga,851,31764119.0,1789527.0,2684292.0,21026952.0,84555190.0,10289785.0,20579569.0,18790042.0,74265405.0,47273360.0,4175565.0,15360114.0,69642457.0,4622947.0,10140657.0,82318280.0,78888352.0,Oceania,894763.0,815.7376018530008,35.05671516135489,-26246408.0,86.57844950291266,44.47949542829196,26.654064214701812,,
Tonga,1981,0.870249477,96846,Pa'anga,898,26789598.0,1479647.0,3010067.0,17632467.0,91861451.0,9494405.0,17509162.0,16029515.0,82367046.0,45129250.0,6772651.0,15652351.0,71188091.0,6772651.0,11137249.0,86990945.0,81873830.0,Oceania,1053523.0,845.4022881688454,3.784434487869648,-27496783.0,76.65662764280113,39.071039292698195,21.536145310412376,,
Tonga,1982,0.985902365,96931,Pa'anga,940,28030996.0,963110.0,2524118.0,17656992.0,94705684.0,11557304.0,16800896.0,15837786.0,83148381.0,43874950.0,6908113.0,15277556.0,84757229.0,6243871.0,14081922.0,91133948.0,85288622.0,Oceania,11690653.0,879.8900454962809,4.170797921631375,-26217958.0,72.14554597915769,40.2439022722533,20.70263487197624,,
Tonga,1983,1.11005951,96981,Pa'anga,923,28671472.0,695770.0,2949740.0,14213577.0,101184762.0,10237751.0,20972480.0,20276710.0,90947011.0,50592380.0,5899480.0,15928596.0,74805405.0,5781490.0,14630710.0,89554104.0,85778437.0,Oceania,943917.0,884.4870335426527,0.5743028653927507,-36378803.0,75.55040551741459,28.094303924820295,16.57010490876629,,
Tonga,1984,1.13956486,97022,Pa'anga,911,27836064.0,339179.0,5541930.0,22783468.0,96232078.0,13549613.0,20496933.0,20157755.0,82682465.0,53906058.0,4409326.0,18598665.0,73821709.0,5725951.0,9655265.0,88347923.0,85626305.0,Oceania,2054509.0,882.545247469646,-0.1773545955378042,-31122590.0,89.56304490775352,42.26513465332597,26.60802425142601,,
Tonga,1985,1.431952417,97055,Pa'anga,787,23313828.0,2285436.0,4149643.0,22046032.0,84674292.0,11681589.0,19306232.0,17020796.0,72992703.0,52853469.0,3500478.0,15989226.0,61703365.0,4905471.0,8301193.0,76395330.0,73173087.0,Oceania,1543525.0,753.9342331667611,-14.543682575115202,-30807437.0,102.3593565213396,41.711608371439155,30.128607256927676,,
Tonga,1986,1.496034154,97078,Pa'anga,951,28833554.0,1419366.0,5056824.0,22510767.0,105086289.0,13821227.0,21126585.0,19707219.0,91265063.0,61175190.0,3852197.0,18816770.0,74055894.0,5770250.0,9842474.0,92356619.0,87548452.0,Oceania,1883824.0,901.8361729743093,19.645699791236094,-38664423.0,95.58816299801623,36.79721632249937,25.71235297227186,,
Tonga,1987,1.428237269,97392,Pa'anga,1126,34479307.0,-315007.0,5181942.0,32558575.0,117388501.0,17535706.0,23343935.0,23658942.0,99852795.0,68014495.0,4313523.0,23466824.0,88714716.0,7278243.0,12089605.0,109621631.0,105276516.0,Oceania,1905271.0,1080.9565056678166,20.249431708969556,-35455920.0,95.5322932609206,47.87005328790576,30.92672158717714,,
Tonga,1988,1.274988445,97939,Pa'anga,1584,45934113.0,3387495.0,6682923.0,33002788.0,175410165.0,23646184.0,33628422.0,30240927.0,151763982.0,96888417.0,6498224.0,32582842.0,121020687.0,9891972.0,16919738.0,155117754.0,145152959.0,Oceania,2510876.0,1482.075159027558,37.87781407963766,-63885629.0,89.48574379389676,34.0626764497556,22.736558887511208,,
Tonga,1989,1.261232855,98379,Pa'anga,1604,46147223.0,362517.0,8366460.0,38060838.0,177781513.0,26399135.0,30998564.0,30636047.0,151382378.0,95224034.0,7756721.0,34049843.0,128089557.0,10426726.0,18211605.0,157760404.0,151616881.0,Oceania,3130980.0,1541.1508655302453,4.4531796282568425,-57163196.0,87.90899213920646,39.96978115839957,25.103298358973632,,
Tonga,1990,1.280036865,98727,Pa'anga,1683,47511629.0,766333.0,7725942.0,53796647.0,182300064.0,30385683.0,29373258.0,28606925.0,151914381.0,103392487.0,8141489.0,38969703.0,136732333.0,12491244.0,19162667.0,166190860.0,162077481.0,Oceania,2729660.0,1641.673311252241,6.899363666503611,-49595840.0,96.98394436423898,52.031485614617246,33.19193182672922,,
Tonga,1991,1.296114589,99010,Pa'anga,2006,59632652.0,2688497.0,7692119.0,44553692.0,235923822.0,39749806.0,32560431.0,29871934.0,196174017.0,117804732.0,8663564.0,45976814.0,162542272.0,13058899.0,24438197.0,198640080.0,195233213.0,Oceania,3080026.0,1971.8534794465206,20.45671724130511,-73251040.0,83.1612723599442,37.81995106953768,22.8207543764595,,1.347
Tonga,1992,1.347170685,99260,Pa'anga,1963,63720534.0,3684120.0,9248193.0,45949394.0,207503304.0,36816987.0,34454940.0,30770820.0,170686317.0,95212389.0,8568210.0,42349482.0,165331712.0,13315461.0,24709917.0,194836248.0,192695249.0,Oceania,3419915.0,1941.3182450130969,-1.29996528818076,-49262995.0,73.25649372912146,48.259889792283225,23.845628908058856,,1.347
Tonga,1993,1.384088832,99492,Pa'anga,1926,62820682.0,4203804.0,6747225.0,36638912.0,207814916.0,32551373.0,33322951.0,29119148.0,175263543.0,87571717.0,8369172.0,42210993.0,160000132.0,12543189.0,23909314.0,191628110.0,190205063.0,Oceania,3399557.0,1911.7623829051581,-1.2922923699068445,-50932805.0,65.30353453314753,41.838750289662585,19.262847908522815,,1.3
Tonga,1994,1.320219604,99731,Pa'anga,2054,42210594.0,-1024480.0,15024572.0,33680411.0,212849163.0,31023795.0,40375084.0,41399565.0,181825368.0,89713221.0,15903821.0,62357975.0,169911357.0,11962046.0,18593805.0,204818406.0,195988057.0,Oceania,3858543.0,1965.16686887728,3.040399613337308,-56032810.0,62.959771064009274,37.5423049407623,17.184930304197056,,1.708
Tonga,1995,1.270942628,99977,Pa'anga,2126,43243788.0,1227297.0,18656706.0,35421350.0,229740185.0,34173547.0,54842789.0,53615492.0,195566638.0,113121692.0,15780421.0,65699376.0,180938533.0,13157657.0,19749606.0,212544628.0,208864682.0,Oceania,4650979.0,2089.127319283435,6.570106973406031,-77700342.0,71.11927233346229,31.31260625062079,16.958994532163175,,2.015
Tonga,1996,1.231974399,100195,Pa'anga,2267,45104697.0,1390138.0,19836282.0,44683013.0,244751981.0,38666318.0,58002657.0,56612519.0,206085663.0,128174875.0,16808419.0,71768862.0,192853275.0,14251648.0,19753013.0,227099412.0,222087133.0,Oceania,5330355.0,2216.549059334298,6.330630374358837,-83491862.0,77.833364619102,34.86097645891989,20.11958657685945,,2.421
Tonga,1997,1.263518428,100658,Pa'anga,2186,43456622.0,-3393202.0,14417141.0,44846983.0,242493902.0,40517075.0,38027757.0,41420959.0,201976827.0,109622580.0,16926153.0,73197908.0,185523194.0,14236676.0,18711554.0,220044066.0,214988342.0,Oceania,4577139.0,2135.8296608317273,-3.196399045774523,-64775597.0,71.85020432410238,40.91035168119561,20.860192968044753,,2.866
Tonga,1998,1.49205537,101343,Pa'anga,1967,40714872.0,1057003.0,13522634.0,37510540.0,223981146.0,34888489.0,39484586.0,38427583.0,189092657.0,112416192.0,14155355.0,65692795.0,167305642.0,12394495.0,17099571.0,199376187.0,191497793.0,Oceania,3725921.0,1889.6005940222808,-10.926429210752275,-74905652.0,78.29162396665323,33.36755971951087,19.587975094835688,,3.354
Tonga,1999,1.599132372,101982,Pa'anga,1996,44134129.0,-494069.0,14365710.0,31059037.0,214949445.0,36643808.0,38665728.0,39159796.0,178305637.0,88774491.0,15855913.0,66644600.0,174001134.0,12905154.0,16585180.0,203557871.0,197167531.0,Oceania,3510447.0,1933.3561903080936,2.960732816382894,-57715454.0,60.77751615198752,34.986443346659115,15.752612431912027,,3.711
Tonga,2000,1.758502604,102603,Pa'anga,1885,37494790.0,1016483.0,14318723.0,29049967.0,210451258.0,34591097.0,39177331.0,38160848.0,175860162.0,88394057.0,16937999.0,65224089.0,167294407.0,12283914.0,17720970.0,193361085.0,190940275.0,Oceania,3313922.0,1860.9619114450845,-3.1583577521189343,-59344090.0,61.508251205776254,32.86416302851672,15.214164219675496,,4.115
Tonga,2001,2.123574169,103210,Pa'anga,1623,30526698.0,507940.0,13354476.0,22312853.0,184948340.0,32508291.0,40938620.0,40430680.0,152440049.0,81860601.0,13985277.0,58165718.0,146090820.0,11991199.0,14663458.0,167549241.0,166927103.0,Oceania,3403994.0,1617.3539676387948,-12.576273916019032,-59547748.0,62.40655479416066,27.257133135389516,13.366824559340731,,4.475
Tonga,2002,2.195187335,103804,Pa'anga,1781,32859643.0,633980.0,14384827.0,33132015.0,209361428.0,31044473.0,45392361.0,44758380.0,178316955.0,100870007.0,14286642.0,63222736.0,156087599.0,11273296.0,16632094.0,184858599.0,181482577.0,Oceania,3428360.0,1748.3196890293245,8.719658904042692,-67737992.0,73.8374031353985,32.846250322952784,18.256306223820044,,4.835
Tonga,2003,2.145892252,104410,Pa'anga,1990,39652481.0,653811.0,15177419.0,40117774.0,236520995.0,35315559.0,43797815.0,43144005.0,201205435.0,111382663.0,16297038.0,69562695.0,176202782.0,12387080.0,19283400.0,207813677.0,206922433.0,Oceania,3842669.0,1981.8258117038597,14.017795217884753,-71264889.0,73.21605241322482,36.01796987023017,19.38783215447694,,5.18
Tonga,2004,1.971562793,105036,Pa'anga,2301,48464072.0,757092.0,16035311.0,46828236.0,277394849.0,39105151.0,49927190.0,49170098.0,238289698.0,130229803.0,18351676.0,81912129.0,206971807.0,12932360.0,24046720.0,241735526.0,239331450.0,Oceania,5229539.0,2278.5659202559123,15.662398962803614,-83401567.0,73.98026419010122,35.95815621405801,19.56626928888786,,3.933
Tonga,2005,1.943036217,105633,Pa'anga,2466,46387781.0,875751.0,17492936.0,46599257.0,311285424.0,41568450.0,58704364.0,57828613.0,269716974.0,152440574.0,19137579.0,91658892.0,223928064.0,13335483.0,29041141.0,260524334.0,261159455.0,Oceania,6874252.0,2472.328297028391,9.120408120203184,-105841317.0,76.21390962084831,30.568801846678955,17.843220342146907,,2.562
Tonga,2006,2.025880795,106190,Pa'anga,2777,45704200.0,893653.0,16882865.0,42193156.0,340205306.0,62378368.0,61593965.0,60700311.0,277826938.0,150093407.0,20155835.0,113765921.0,245280190.0,14536902.0,26868698.0,294916417.0,289782657.0,Oceania,7365769.0,2728.907213485262,10.960048143767187,-107900251.0,66.35544203737493,28.111265406880932,14.560276462645588,,1.09
Tonga,2007,1.970933657,106638,Pa'anga,2889,50679650.0,965232.0,18214227.0,37066188.0,369095600.0,56462065.0,66278606.0,65313374.0,312633535.0,169892779.0,21409488.0,112013401.0,254794006.0,15458992.0,29016778.0,308070772.0,303324921.0,Oceania,8001469.0,2844.435576436167,4.673248613356451,-132826591.0,68.23012310287555,21.817400491165078,12.219961313366666,,1.183
Tonga,2008,1.942444257,106932,Pa'anga,3205,49692812.0,1141038.0,20009022.0,53893040.0,402091362.0,64278181.0,71185386.0,70044348.0,337813181.0,190992822.0,22590938.0,124216793.0,279970336.0,16178417.0,37604169.0,342714579.0,337044351.0,Oceania,9678184.0,3151.9503142183817,11.11660390080511,-137099782.0,72.65686586154948,28.21731174797763,15.989895644327234,,1.258
Tonga,2009,2.034493613,107144,Pa'anga,3083,49683659.0,1146761.0,22722301.0,43625599.0,387693861.0,66375078.0,81440900.0,80294139.0,321318784.0,194471164.0,20935233.0,119583632.0,278434835.0,17722179.0,37737078.0,330275188.0,320239639.0,Oceania,10050752.0,2988.8714160382287,-4.985905252570156,-150845565.0,74.34956014299028,22.43293972364972,13.622797957251006,,1.409
Tonga,2010,1.905987842,107383,Pa'anga,3570,61033566.0,1834371.0,32103509.0,46415288.0,425347273.0,69598533.0,108253221.0,106418850.0,355748740.0,216460471.0,22305520.0,133085878.0,326972010.0,22619012.0,43267441.0,383331807.0,371252194.0,Oceania,12557084.0,3457.2715793002617,15.929494287245305,-170045183.0,70.80786679472122,21.44284717924318,12.502360592110062,,1.515
Tonga,2011,1.72895071,107611,Pa'anga,4200,74890547.0,32175404.0,43293232.0,71324512.0,480418173.0,80523950.0,154708383.0,122532979.0,399894224.0,274736412.0,25605076.0,152353009.0,386212561.0,25934596.0,48826617.0,451985850.0,439253736.0,Oceania,15309485.0,4081.8665006365522,18.31680542203071,-203411900.0,78.7838316758221,25.96106991453321,16.23765631443599,,1.605
Tonga,2012,1.719507016,107502,Pa'anga,4443,77225737.0,6664746.0,43022719.0,79207809.0,502338213.0,90189096.0,169147127.0,162482382.0,412149117.0,282887467.0,27152773.0,156179842.0,405186836.0,28760820.0,55325508.0,477638637.0,463977936.0,Oceania,17519437.0,4315.993525701848,5.628682916882455,-203679658.0,78.04148600721393,27.999758999574205,17.07146026874864,,1.651
Tonga,2013,1.773713119,107089,Pa'anga,4217,75360559.0,5651968.0,27400790.0,89663933.0,513687944.0,88339489.0,103703259.0,98051291.0,425348455.0,275691323.0,27227012.0,151151740.0,383954160.0,29706926.0,57823480.0,451549586.0,440503056.0,Oceania,15283654.0,4113.429539915397,-5.0594819664010915,-186027390.0,82.94045887391074,32.52330614699832,20.354894654805754,,1.761
Tonga,2014,1.846773685,106626,Pa'anga,4078,70600710.0,4328528.0,26736968.0,73254600.0,511975100.0,87124836.0,95673790.0,91345262.0,424850263.0,250153895.0,26915241.0,152251795.0,373316277.0,27080236.0,53865508.0,434772014.0,431667587.0,Oceania,15865820.0,4048.427090953426,-2.0057679236622605,-176899295.0,74.92072713812539,29.283813470104075,16.970141425049825,,1.922
Tonga,2015,2.105763257,106122,Pa'anga,3839,68022447.0,8257145.0,24764835.0,68392487.0,489984903.0,85958385.0,99203242.0,90946098.0,404026518.0,260059507.0,24301255.0,139341568.0,345755490.0,27081878.0,48838831.0,407415464.0,403249057.0,Oceania,13404675.0,3799.8629596125215,-6.583429207067148,-191667020.0,81.4513979136224,26.298783608783815,16.960358818644426,,2.025
Tonga,2016,2.215661104,105707,Pa'anga,4003,69944925.0,2074785.0,28507251.0,91238600.0,490655884.0,85970338.0,101979480.0,99904696.0,404685546.0,266313150.0,25410382.0,141430640.0,356199706.0,24891735.0,52888941.0,423148795.0,420908335.0,Oceania,13125833.0,3981.839755172316,4.3792484305797075,-175074550.0,84.94765255717732,34.25989291178449,21.676596164340626,,2.051
Tonga,2017,2.205972697,105415,Pa'anga,4552,77527357.0,5545452.0,34130567.0,102215494.0,533012174.0,92558201.0,124717331.0,119171878.0,440453973.0,303599555.0,27490109.0,147036278.0,386762724.0,27987914.0,58789204.0,479819924.0,461324081.0,Oceania,13801295.0,4376.266005786652,9.602030332803935,-201384061.0,87.96745405536286,33.667866871544,22.15698208912706,,2.136
Tonga,2018,2.236571476,105150,Pa'anga,4839,81870729.0,10037150.0,30553726.0,102682161.0,558835892.0,92174944.0,114929100.0,104891949.0,466660948.0,317381799.0,27807307.0,151241128.0,397678130.0,27628302.0,63422244.0,508807904.0,479553601.0,Oceania,15154695.0,4560.661921065145,3.9515648002775627,-214699638.0,87.59478797032327,32.352882655378735,21.41203001830863,,2.25
Tonga,2019,2.28948563,104951,Pa'anga,5230,99770489.0,5134341.0,35345138.0,111644175.0,574755655.0,103282620.0,128999214.0,123864873.0,471473035.0,331264705.0,26261203.0,157220902.0,426422983.0,28982191.0,64135870.0,548911513.0,507914009.0,Oceania,14707191.0,4839.53472572915,5.913918264999118,-219620530.0,87.20154832350765,33.70240575433474,21.98092059319435,0.744,2.136
Tonga,2020,2.299561508,105254,Pa'anga,5021,86747558.0,6325989.0,30012972.0,100280028.0,561831085.0,112377648.0,119466213.0,113140225.0,449453438.0,316295074.0,27305901.0,161275218.0,406521087.0,25239965.0,61400407.0,528441138.0,486923745.0,Oceania,14539066.0,4626.178054990784,-4.132641279441462,-216015046.0,85.55243121281752,31.70458102044296,20.59460624578906,0.745,2.733
Tonga,2021,2.264959601,106017,Pa'anga,4699,77031257.0,-6011733.0,35665378.0,59095773.0,659467287.0,144888923.0,103638832.0,109650565.0,514578365.0,287133932.0,24486453.0,164329454.0,386443461.0,21320834.0,48700827.0,498179544.0,471831997.0,Oceania,14909259.0,4450.531490232698,-3.099406869139232,-228038159.0,73.37986978445635,20.58125718140481,12.52474893092085,0.738,2.11
Trinidad and Tobago,1970,2.000000001,988890,Trinidad and Tobago Dollar,808,69635355.0,42750166.0,56963998.0,401771875.0,650305629.0,113472664.0,224306428.0,181556262.0,536832965.0,426244664.0,202822656.0,174820571.0,928106573.0,128537067.0,177032635.0,799058665.0,867670043.0,North America,118294291.0,877.4181587436418,,-24472789.0,95.4298867040636,94.25851135112391,46.304684394871984,,
Trinidad and Tobago,1971,1.974876153,1000130,Trinidad and Tobago Dollar,876,74928815.0,11224376.0,80352089.0,438137289.0,690012470.0,149658350.0,321765452.0,310541076.0,540354120.0,534385131.0,212128952.0,219831995.0,1015552042.0,115831268.0,187876721.0,876035840.0,946589062.0,North America,124602204.0,946.4660214172158,9.095510400144136,-96247842.0,102.73966381411664,81.98904939216956,46.28590236129308,,
Trinidad and Tobago,1972,1.92128071,1013031,Trinidad and Tobago Dollar,1055,96953336.0,20327955.0,95829714.0,490219511.0,882886451.0,183500998.0,358211529.0,337883574.0,699385453.0,623783444.0,256337516.0,257869718.0,1215571837.0,149111557.0,207248231.0,1069140545.0,1143859514.0,North America,152221765.0,1129.1456174588932,20.840136435043654,-133563933.0,97.38984039258514,78.58809266505637,42.85661875432021,,
Trinidad and Tobago,1973,1.959220537,1026563,Trinidad and Tobago Dollar,1251,98630096.0,46872564.0,104877055.0,660415573.0,966953997.0,197188029.0,358817562.0,311944997.0,769765967.0,625043370.0,268062306.0,291201758.0,1438142964.0,171243372.0,237299864.0,1284416016.0,1381393736.0,North America,266828514.0,1345.6492548435897,20.76603106349648,35372203.0,93.05521731423285,105.65915977958457,47.807917162873245,,
Trinidad and Tobago,1974,2.053230911,1040291,Trinidad and Tobago Dollar,1783,114463172.0,135721584.0,143672167.0,1323817932.0,1185019363.0,244196031.0,470398671.0,334677087.0,940823332.0,818265713.0,341383304.0,366267342.0,2124759759.0,175074351.0,315135426.0,1854347549.0,2155608337.0,North America,668763997.0,2072.120528775122,56.045903555479846,505552219.0,99.3725811981771,161.7833805044206,61.412730192089626,,
Trinidad and Tobago,1975,2.169797595,1054017,Trinidad and Tobago Dollar,2363,139604632.0,177078138.0,205337054.0,1479217660.0,1449857034.0,317183917.0,704907203.0,527829065.0,1132673117.0,1070263698.0,372959706.0,473149493.0,2556265537.0,184243943.0,374321018.0,2490282932.0,2578335523.0,North America,806649692.0,2446.199181796878,19.610574831433315,408953962.0,98.88089952829618,138.21057957624944,57.37103052743381,,
Trinidad and Tobago,1976,2.435786432,1067696,Trinidad and Tobago Dollar,2365,170101268.0,42468767.0,255161086.0,1595958625.0,1616630304.0,321982592.0,648298733.0,605829966.0,1294647711.0,1249217432.0,367469125.0,500219077.0,2645454350.0,220025124.0,352485747.0,2524724878.0,2639563891.0,North America,779992922.0,2472.2054695343995,2.37472460251249,346741193.0,107.78962641143359,127.7566726270275,60.46296626657407,,
Trinidad and Tobago,1977,2.399999999,1081693,Trinidad and Tobago Dollar,2874,189321121.0,120069912.0,323813206.0,1777873889.0,2060937166.0,425302581.0,883151586.0,763081674.0,1635634584.0,1441038834.0,437235240.0,647831948.0,3314300668.0,325427532.0,418072278.0,3109063028.0,3313137896.0,North America,972599344.0,3062.9188651493537,25.51838230916306,336835055.0,97.15601414858827,123.37446063580546,53.66133088352445,,
Trinidad and Tobago,1978,2.399999999,1096569,Trinidad and Tobago Dollar,3354,219061221.0,114792113.0,518779271.0,1793590427.0,2520755270.0,504909373.0,1136485905.0,1021693792.0,2015845897.0,1758388876.0,457245032.0,800262460.0,3813715932.0,343128611.0,549574155.0,3678185613.0,3760431303.0,North America,925665181.0,3429.2701170651367,13.500597350325316,35201551.0,94.4566996920353,102.00192070596334,47.69640188797248,,
Trinidad and Tobago,1979,2.399999999,1112310,Trinidad and Tobago Dollar,4126,233568586.0,114792113.0,614143108.0,2371292283.0,3244933678.0,675558185.0,1413130500.0,1298338387.0,2569375493.0,2253081588.0,667134977.0,1097344326.0,4908909077.0,435718872.0,609904766.0,4589485456.0,4858213354.0,North America,1251094443.0,4367.679292643238,29.192982467841144,118210695.0,95.18671853290533,105.24662291989758,48.8099659321796,,
Trinidad and Tobago,1980,2.399999999,1127852,Trinidad and Tobago Dollar,5541,244449110.0,165371014.0,798937032.0,3595753512.0,3908607089.0,793868831.0,2014359693.0,1848988678.0,3114738259.0,3025196314.0,569640459.0,1340679700.0,6466303898.0,655393803.0,674477372.0,6249792845.0,6582294139.0,North America,2182726422.0,5836.132878249983,35.487959448723714,570557198.0,100.58726769396351,118.86017100310404,54.627663791188105,,
Trinidad and Tobago,1981,2.399999999,1142695,Trinidad and Tobago Dollar,6363,364134876.0,171088629.0,1118511845.0,3499549246.0,4831303948.0,928012871.0,2054822813.0,1883734184.0,3903291076.0,3086384721.0,429997656.0,1664738862.0,7304042334.0,737091091.0,845099880.0,7271486636.0,7380561135.0,North America,2144468124.0,6458.907350605367,12.12748897485878,413164525.0,89.23351282558004,113.38668255414812,47.415761240761,,
Trinidad and Tobago,1982,2.399999999,1157140,Trinidad and Tobago Dollar,7462,438847809.0,289839091.0,1335941392.0,3188552286.0,6849478857.0,1773340236.0,2502995854.0,2213156763.0,5076138622.0,4184664768.0,486195369.0,2547580165.0,8532548583.0,910017018.0,1090192985.0,8634038236.0,8592695482.0,North America,1723773843.0,7425.804554332233,16.423335906694582,-996112482.0,85.80796409514842,76.1961223365551,37.10770726926594,,
Trinidad and Tobago,1983,2.399999999,1171273,Trinidad and Tobago Dollar,6870,455531280.0,-2638899.0,1193955235.0,2741345327.0,7065822036.0,1718363170.0,2106721163.0,2109360062.0,5347458866.0,3944059507.0,656065730.0,2499500281.0,8184912688.0,837397207.0,1123657621.0,8046443356.0,8195101342.0,North America,1418805334.0,6996.747420968468,-4.627117775008804,-1202714180.0,81.57806175912937,69.50567865760145,33.4510241252365,,
Trinidad and Tobago,1984,2.4,1184747,Trinidad and Tobago Dollar,6627,356881193.0,44421469.0,1055783632.0,2848503543.0,6499892114.0,1837993265.0,1963780791.0,1919359322.0,4661898849.0,3258023386.0,729293053.0,2550383792.0,8328725859.0,782932347.0,1115644961.0,7851604633.0,8188064276.0,North America,1737806880.0,6911.234445835271,-0.08586917606417943,-409519843.0,74.57839512690215,87.4304203966202,34.788485373145356,,
Trinidad and Tobago,1985,2.45,1199785,Trinidad and Tobago Dollar,6181,387968405.0,-114172780.0,905113095.0,2744649978.0,6136633950.0,1770324350.0,1460980743.0,1575153522.0,4366309600.0,2608899262.0,655605235.0,2457970466.0,7984548056.0,706042416.0,1184757754.0,7416060609.0,7785721911.0,North America,1687090685.0,6489.264252345212,-4.913766568483147,135750716.0,68.7611155548245,105.20337132128023,35.25235051257407,,
Trinidad and Tobago,1986,3.6,1216370,Trinidad and Tobago Dollar,3941,246625215.0,40169909.0,518779271.0,1822483457.0,4426785533.0,1185158934.0,1093677096.0,1053507187.0,3241626599.0,2408472484.0,472004027.0,1664015035.0,5251569633.0,511364509.0,901502716.0,4793706928.0,5060822165.0,North America,937278860.0,4160.594362735023,-34.99867805643232,-585989027.0,83.60214611492874,75.66968147268234,36.01160834308826,,
